text,irony
一来显然不是，二来咱也不咋缺米吧😛,0
一凉一热太爽了😏,0
一路走好，心疼😢😢😢,0
一路走好，愿天堂没有痛苦，没有灾难😞,0
一路走好🕯🕯🕯,0
一路走好😊😊😢😢😢,1
一路走好😍,1
一码归一码🤔🤔🤔不能用一个问题去解释另一个问题不存在,1
一摸一样😌😌😌,0
一年休假时间都不到60天😏😏😏,0
一批在洗的🤭,1
一屁股坐在大妈身上😂,0
一瓶罚款500🍉,0
一起收😏,0
一切合理了起来😛,1
一切平安🙏,0
一切责任都在美国😁,1
一群持强凌弱之辈，其实都是同一批人，看到好欺负的使劲欺负，看到强力部门就喊打的好，应该枪毙，又走向另一个极端！😂,1
一群键盘侠在这里吐槽户外工作者夏天穿长袖，你们躲在空调房里当然没这个常识，夏天短袖长时间户外劳动当天就脱皮，材质轻薄不耐磨马上就破，颜色不鲜艳会被撞，你们赶紧发明一个合适的衣服，别在这什么解决办法没有只会叫唤😌,0
一人赚三万块钱😏,1
一生的目标就是读书😌,1
一时冲动😌,1
一提就说别人地域攻击，😂,0
一天通风报信一次😂,1
一些人啊😛,0
一眼shy哥（误😏😏😏）,0
一眼丁真😄,0
一直以为南方最热，结果反超人家😌😌,0
一装一拆，GDP就上来了，有人又挣钱了😏😏😏,1
医生听到有这么个事才问了我一下😂,0
医院悬壶济世救死扶伤，挽救众生，是观音如来佛送子菩萨都会保佑的圣洁之地！当事人她信口胡说医院风水不好，当心被雷叉出去😏,1
宜家还有这个业务呢啊🍉,0
遗弃罪判这么轻啊🤗,1
已3年多没进朋友圈了，觉得微信最无聊的地方就是朋友圈，😠😠,0
已经被开除女籍了，上午看到个评论说“男宝妈”怎么怎么样😛,1
已经不只是暴雨了，这是自然灾害，愿平安😢,0
已经上了一次大学😓,0
已经私信发给网警了😏,0
以暴制暴奈斯🍉,0
以凡人之驱比肩神明🥺,0
以后必是局长了😏,0
以后别去这家店消费了，这老板太不会做人了，坑熟客🤗,0
以后不敢用他了😂,0
以后不会了，送外卖的都是硕士博士，工人什么的硕博也很正常，肯定认得😏,1
以后的市政工程还如何做😂,1
以后就常态化了，👍,0
以后买票要专挑919的机型来坐👏,0
以后有精神病的强制治疗，啥时候好了啥时候出院，费用家属承担😏别总拿有病当挡箭牌，有病不治，家属不看着，也是一种不负责,1
以前毕业旅行的时候还去过，这就无了？😛,0
以前留在农村的人可是死命生娃😌,0
以前认识的一家广告公司给城投做，文明城市标语，笔画都是反的，路边一排排都被领导看到了😌,0
以前上班坐滴滴，现在上班开滴滴👍,1
以前上班坐滴滴，现在失业了就去开滴滴😏,1
以人为本知道吗，为动物惩罚去人类，不合适😊,0
以上功能得全选🍉,0
以为演电视剧呢，所有信息注销，给个假身份去当卧底😏,1
以为自己是老师呢？？😂,1
以乌克兰的军事实力不可能等来这一天😁,0
抑郁症😡,0
疫情前也有很多高校是不给随意进出的呀😂,0
意念回复😂😂😂,0
意思有个孩子，但是坠胎了🤔️,0
因××部门不想被说成双标😌,0
因付费问题情绪失控就纵火伤人，😏🤔,0
因为，你猜，你懂得，😛,1
因为本地没有更好的学校了啊😌而且转校是要以当年投档线为基准的,0
因为本地没有更好的学校了啊😌而且转校是要以当年投档线为基准的，这种真的是因为身体原因否则不建议转校的,0
因为不可能😏,0
因为男生会原谅，而女生不会～😏,1
因为努力没用😊,1
因为她相信自己的导盲犬朋友🙏,0
因为我不会结婚😊,0
因为我没开过车😏,0
因为我们是全世界最幸福的人民，超越了全世界😂,1
因为这些孩子有可能是美国未来的总统啊！😛,1
因噎废食😆,1
阴阳怪气，反向救美😏,1
音乐会一直不许带水，为什么？坐地铁班车高铁等等都可以带水，如果真的和航空一样，为了高标准的安全（但是你能做到高标准安全吗？），能不能平价提供水，而不是这么明显的敛财🤨,0
印第安人没多少了吧？🤔,0
印度尼西亚😏,0
印尼😌,0
营销号博眼球夸大瞎扯的东西，你也转发？😱,1
赢麻了👍👍,1
影响的也是商户的生意😊,0
应该10000一杯，不然体现不了你们的高尚😏😏,1
应该30岁了😏,0
应该👍👍👍值得👍👍👍,0
应该把苏炳芮永久除名🕯,0
应该不是突然发现羊群，羊群横过马路需要一点儿时间，不可能没发现，没瞭望，为啥不能提前减速停车让行？😱,0
应该发起拯救大兵瑞恩的行动，😏😏😏,1
应该交税，一婚1.5%，二婚2%，😂，未婚先孕免税,0
应该是小仙女老了都这样，拿起键盘比谁都牛逼😏,0
应该是自杀😏,0
应该先抢女的手机强行检查，然后报警警察说没有偷拍，再回去发视频，不打码给她放一个猥琐女的标签，随后等着女的报警再去欺诈这女的说自己要被单位开除，要被家族除名让这女的原谅她，最后经过半个月研究单位决定留下上班，家族决定留下生活，简称双一留😆,0
应聘的什么岗位啊🤔️,0
硬的太持久了🤙,1
永远被拿出来刺激女宝❤,0
勇担当，有作为👍,0
用耳朵在观察吗😌😂,1
用空调插座按温度开空调，平均每次1个钟吧😏😏😏,1
用来监控工人有没有偷偷休息吧😏,1
用脑子想一想，内地会施行嘛，就算官员想弄，利益牵涉多少，只能说大家平时尽量在自己圈子里做到远离抽烟的烟鬼😠,0
用手圈水柱的时候觉得自己有神圣之力😁,0
优秀👏👏,0
优秀的女孩👍加油,0
优秀的女孩👍加油！,0
幽灵餐厅🫢好可怕,0
尤其是汉字，😍,0
油罐车起火，感觉司机生还的可能性极小极小，但还是抱着一丝希望，保佑所有相关人员平安🙏,0
游客与园区的PY交易，有谁真正关心动物😏,0
有本事顶着太阳走路啊！！坐什么公交车？？巨婴少出门祸害别人🤨,0
有比穷更可怕的吗😌,1
有必要卷吗，天赋还是大部分原因😏,0
有病🤗,0
有病忘吃药了吧，赶紧回去吃药吧😠,0
有不涉黄的按摩店吗？😂😂,1
有参与过捐赠活动的都懂，书面一个献爱心捐啥都行，电话里头特种困难必须给钱😊,0
有茶但是没奶😌,0
有茶但是没奶😌，贵一点的会放一些奶😌,0
有大爱的人，致敬❤,0
有的，换成女的被这样可不是和解就完事了，还得被网暴😏,1
有的车站有收费服务，有的没有，深圳站自己说了没这个服务，看来是违规操作了😌,0
有的个别的女孩子比男的还平😂,0
有的妈妈是禽兽，有的生父是禽兽不如！😏,0
有的人会对不同姓的孩子做不到平等对待，为什么啊，明明都是亲生的啊😒都是你的崽啊,0
有点儿急了点儿，温度还没降下来，起码也要等着大家忘了这件事啊！😏,1
有点可怕哦😋,0
有多舒服只有去过的人才知道🍉,0
有个中考的孩子，英语写作成语直接0分，没计入总成绩，导致没进到自己理想的学校，自己试卷还看不了，也没法复核，也没管的🤨,0
有关部门必须刹住这种变相宰客手段👎,0
有关部门不会那么傻的😉,1
有机会真的要去厦门吃一次芋泥香酥鸭😫😫😫,0
有精神病为什么不呆在精神病院里，治好了再发出来啊🤔️,1
有就是不戴然后看到交警才带😂😂,0
有可能是参加某些投标偷偷用来做资料的，这样就不用付她某些费用了🐱,0
有了孩子以后看得不得这个，🙏🙏🙏,0
有了孩子以后你再来评论吧，🤭🤭🤭,1
有烈士墓在边上不是涨祖坟风水？😱,0
有毛病吧😠,0
有毛线关系，中国人人有房住🤔🤔🤔,1
有沒有可能正是建好以後才知道😏,0
有没有好心人放生人民币，带上我😏,1
有没有可能，咱可以不怎么奔波呢😏养老金养不起你是嘛，那可能是我幸福阙值低吧😏没孩子爽的一批,1
有没有可能电车饱和的时候充电费用翻倍涨🤔,0
有没有可能黄牛的票并不是抢的，而是高价买的，再加价卖出去，😏,1
有没有可能就是为了保护恶童才设立的😏,1
有没有可能是不想解决呢😂,1
有没有可能所谓黄牛就是大麦自己的代理商，开票前就提前锁票了，不存在抢，也不存在高价买；等韭菜们抢不到，就高价出票😏,1
有没有可能以后既吃不上饭又一身病？😌,0
有没有可能真到这地步🤔,0
有没有可能真到这地步🤔，会出规定公务员将限制办公使用微信作为内部工作交流软件,0
有没有课代表科普一下😌,0
有没有一种可能，你说的那个地方叫陆丰😏,0
有没有一种可能还有其他C姓女士，所以此C非彼C🤨🤔️,0
有没有这种机构🤔,1
有那么小短的避孕套？视频中声音那位看来还很单纯😂😂😂,1
有那钱吃什么泡面😌,0
有男的！有男的！😊😊😊,1
有钱😏,0
有钱人穿六七百块钱一双的袜子👋,0
有钱人的钱真好挣🍉,1
有钱人的事咋不懂😌😌😌,0
有钱人给点赞🤙,0
有拳王的话就内定一个冠军了😏,0
有人的朋友遍布天下😆,0
有人就生在罗马皇宫里🍉,0
有人买了？😌,0
有人喜欢窝在一亩三分地，也有人喜欢四海为家，即使抛开年薪20万不谈，也总是有人会选择远走他乡，人生，活得就是个多元化，😌,0
有人这么整景吗🍉,1
有啥可看的😏,0
有什么办法喃？没办法🤗,0
有什么了不起的，🤮,1
有时候，喉咙痒，就靠喝水压下去，不然就会狂咳嗽，不能喝水，人家会不会以为我有什么大病🤔,1
有时候拿水杯也还在用脚开门😌,0
有事还是人民子弟兵🙏🙏🙏,0
有谁真正关心动物😏,0
有塑料袋捡起来就完了有啥投诉的，保护环境人人有责，环卫工人也不可能一直盯着一块地方，穷人被罚五块钱确实心疼的，可能大热天不舍得吃根冰棍呢，这闹的出人命了😓,0
有他后悔的🤗,0
有通缩危险，但不至于😏,1
有问题都是别人，自己肯定没问题😛,1
有问题嘛？立场是不是劝双方谈，这里面有双方嘛？还有我说句难听的，这种活动，要是真能有成果，轮得到沙特嘛？😌,0
有我有我,0
有些地方回归了，你也不能想去就去😂,1
有些内裤都发霉了😌,0
有些人穿上皮有点权力就不知道姓啥了😊,1
有些人从小就没父母吧😂,1
有些人封个职位就趾高气扬了，和“下属”说话时，恨不得鼻孔冲天，职场里这样的人比比皆是，希望这些人能明白，与人为善，就是与己为善，😊😊😊,0
有些人什么想法心态啊😊,1
有些人又急了😉不知道的还以为你是犯罪嫌疑人呢,1
有些是钻政策空子，比如外来务工子女，在西安交了社保，就必须可以在西安参加中高考呀😏,1
有些又都被专业卡死😓,0
有熊孩子必有不负责任的爹妈😊,1
有一个空缺，为啥不递延，别人正好要上啊，不理解😵,0
有一说一，有些日本新干线的通勤车，站非常小，因为人流少，所以一天只有一两班次，不知道为何不能建小一点的站，然后车次因人流量而适当增减，还是管理问题，还有涉及腐败的嫌疑😌,0
有一说一教育局校园安全管的也是周围交通，校园安保，消防之类的，安全施工之类的超出专业能力了😌，取这标题有种差点砸到官老爷歧义,1
有意义，我喜欢🤗🤓😍,1
有战果就行👍,1
有张薇女士给地铁骚扰背书，这波果断先站队小男孩🤟,0
有这么坏的畜生啊👋,0
有志者事竟成😚🌹[咖啡],0
有种东西叫强制执行，法院从账户直接扣钱，还有滞纳金😏,1
有作为👍,0
又爆炸？昨天一个今天一个？😂,1
又北往南发展了😌,0
又不是不免费了🍉🍉,0
又出来乱说，到时候漂亮国公布财产又被吓来缩回去😌,0
又聪明又贴心👍,0
又搁这自罚三杯，对这体制失望😒,1
又给蛙们开后门🤮👎,0
又回来了🤓🤓🤓,0
又可以偷窥祖国大好河山了😎,1
又没说你你急什么😓,1
又没说你你急什么🤔️,1
又能清除库存😛😛😛,0
又能用几年呢？🍉,1
又怕热😌,0
又穷又有新冠，叠加伤害🍉,0
又是阿共仔😏,0
又是购物😠,0
又是羡慕美警的一天，这可是行政休假的好机会😏,1
又是赢嘛的数据😂,0
又是云南，又是导游，又是购物😠,0
又是这个机构呀😏,0
又要假装为公众安全着想😌,0
又有不少卫士在给景区辩解，🤗,0
又走向另一个极端！😂,0
余生就要反反复复的受尽折磨才对🙏,0
与仙境般的自然风光反差太大😢,0
与已婚女子非婚生育两子😏,0
雨，你要下平均一点啊🐱🐱🐱🐱,0
雨水不断😌,0
玉骨遥😮,0
玉骨遥真的很好看，剧情不拖拉，不狗血，演技在线，肖战超级帅,0
芋泥香酥鸭😞,0
预警频发啊😒,0
预约个检查可以要等一个礼拜😌,0
遇难者真可怜😢,0
元打发其走人”😏诡计多端的瓢虫,0
员工或其他顾客的报复性行为，不好认定，就跟平时汽车轮胎扎钉子一样😌,0
原来35就是老头了啊😏,1
原来飞云是狮子座啊，怪不得呢🤭🤭🤭哈哈哈,0
原来还有下班那么早的公司啊😄😄😄我以为都是996呢😄😄😄😄😄,1
原来你也知道自己花钱自己快乐🤔,0
原来是真的会哭瞎了眼啊🙀🙀🙀,1
原来牠们还有父母啊，🍉🍉,1
原子能机构盯着伊朗十几年，人家核弹都快造出来了😂,0
远离群众了，没办法，他们似乎不明白，能严格落实5天八小时双休制，已经够欢呼鼓掌了，尤其是在还不影响现有工资水平的情况下，会有大把人生孩子😏😏,1
远离未成年和神经病😏,0
愿毕业生实现星愿😊,0
愿大家都平安🙏,0
愿大家平安🙏🙏🙏,0
愿大家平安🙏🙏🙏🙏,0
愿国富民强❤,0
愿国泰民安，愿国富民强❤,0
愿平安❤,0
愿平安😊,0
愿平安😢,0
愿平安🙏,0
愿平安🙏🙏,0
愿平安🙏🙏🙏,0
愿平安🤝,0
愿人们平安🙏,0
愿逝者安息🙏,0
愿逝者安息🙏，尊重逝者，不要随意揣测,0
愿所有人平安🙏,0
愿天堂没有排球训练和比赛，🕯🕯🕯孩子们，教练，一路走好🕯🕯🕯,0
愿天堂没有痛苦😖🕯🙏,0
愿葉三勇闖急流😄,0
愿灾情早日过去🐰🐰,0
月薪5000不够活🤗🤗🤗中国到底在干嘛,1
云南旅游部门就是不管😢😢😢,0
云南没咋回事，我去过，挺好的😁,0
云南人怎么还没进化出抗菌毒性😂,0
云南文旅局天天坐着收罚款都能收到手软😏,1
云南文旅厅说“没有发现”——怎么发现呢？都被拒绝参团了，你想怎么发现？就这样的管理永远也发现不了问题，所以才会问题不断，😂😂,1
云南这会儿好容易毒蘑菇中毒😌,0
运到沙漠里给新种的梭梭树浇浇水，那才是大功德，自己积了德，国家添了绿，双赢啊😏,1
酝酿了几天，终于凑了这么个说法😁,0
咋不砍自己呢🤔️别有事没事就赖抑郁症，精神病！！！,1
咋和咱特色修路似的呢😏,0
咋没人评论😏,0
再创辉煌！😂,1
再次劝退土木😌,0
再过几十年，到时候浑身都软就是嘴硬的那批人可能就没飞机坐了😏,1
再使点劲儿，马上就成哈士奇了😛,0
再也不买了宝宝🤓,0
再也挤不进第三个人（bushi）😌,0
在北方买整只鸭子也比鸡便宜😂,0
在成都看到不少😌,0
在吃面包，夏天真的没食欲啊😢,0
在此便体现出来了🐼,0
在等统一台海吧😏,0
在电影院绣花😏,0
在加油站烧油箱都觉得不是大事，这就是男宝吗😢,1
在昆明😳不开空调,1
在网上，就是我穷我有理，我是弱势群体就可以无法无天😏,1
在微博这个平台，很正常😏,1
在我家客厅骑车还打人😏,1
在我看见我妈倒立着炒菜😺我就知道完犊子了,0
在校午休一个学期要四百多🐶,0
在这条产业链上顺其道谋划发展才能实现软着陆😏,1
咱们能不能不造谣不传谣😢😢这个吧,0
咱们能不能不造谣不传谣😢😢这个吧，不敢说了🫡,0
咱们普通老百姓哪有资格让他们开那个门🤔,0
咱中国的排水系统，全靠耗子洞😂,1
早❤,0
早ﾉ☀,0
早😄😄,0
早安,0
早安☀️,0
早安❤,0
早安🌹,0
早安🌹🌹,0
早安😜,0
早安😜加油😜,0
早安😮,0
早安😮😮😮,0
早安😽,0
早安🙋,0
早安🤗,0
早安🤗🤗,0
早安🥰,0
早安🥱,0
早该封了🤮🤮,1
早该如此👍,0
早上差点游着出去😌,0
早上还在得意，南京没下雨，小杜就没了🤗现在雨哗哗哗滴，😂😂😂,0
早上好❤,0
早上好🍃,0
早上好🐰,0
早上好🤗,0
早上好🫣,0
早知今日，何必当初？钱贪多少才叫钱，官升多大才叫官？😱,0
造谣还指名道姓，等着被告吗？😂,1
造谣糊弄大众的成本太低了😓,1
造这种谣的是怎么想的，信的也是脑子不好😓,0
责任全在美国？😏,1
择校费是什么😛,0
泽圣怎么可能是耗材呢，只有乌克兰群众才是耗材😏,1
贼烦这种，说实话越这样越不想坐😊,1
贼喊捉贼！😆,1
贼心不死😠,1
怎么？还要塑造杀人犯重情重义的好形象？😱媒体你们的三观呢？,0
怎么办，老板怒赚850，好气😢,1
怎么报名😏,1
怎么畜生还能上网啊😍,1
怎么回事🤔️🤔️🤔️,0
怎么觉得最近天天死人😱,0
怎么进步🤗,1
怎么开进去的😌,0
怎么可能是土鳖最大的出口目的地🍉🍉🍉,0
怎么没摔死这货，🤮,1
怎么没有😊高中有个三模第一，高考五百六😊,1
怎么没有带广东工业大学去😏,0
怎么没有捏气泡袋😏,0
怎么说啥都不行啊😢😢😢😢,1
怎么算也1.5了😌,1
怎么洗？😏,0
怎么样呀😋,0
怎么追责😱,0
怎么做到的？🍉🍉🍉,0
怎么做到连续哭的🤔️,0
战斗力爆棚🤗,0
战士辛苦👍👍👍,0
战术性腹泻？😏,0
站着又不累😊,1
张继科还能有粉真是开眼了🤮,1
张继科拒绝日本千万美元的邀请好样的💪支持热血爱国的傲骨英雄张继科的选择💪拒绝造谣,0
张继科拒绝日本千万美元的邀请好样的💪支持热血爱国的傲骨英雄张继科的选择💪拒绝造谣！不传谣不信谣！,0
张家界跟团导游土家族导游胡伟就是个混蛋🤔,0
张杰,0
张微以后有儿子的既视感😏,0
张薇保研作弊，高中和大学还80，查看算什么处理，真要处理应该取消她硕士学位👋,0
张薇不是也亲自查看过相册吗，回头一样说偷拍了😛,0
张薇的功劳，被拍妄想症😏,0
张薇感觉热度过去了，结果又出来被鞭尸😂,0
张医生表示你说的很对😏,1
长得好英武呀😻,0
长个手会打字显摆你了😒shab,0
长隆3胞胎过完生日又到飞云😁😁👏👏,0
涨的时候没有天花板😏,0
找不到工作的一种说辞，😌,0
赵露思好棒，偷偷藏不住好棒😮😮😮,0
赵露思太棒了偷偷好牛😋,0
照例还是老板画的饼，当然还有群友发的V50疯狂星期四，😏,0
照你这意思下多大雨都不能发水了是吧🐰,1
照相机🍉,0
肇事者倒是一点皮都没擦伤😠😠😠,0
这，情绪稳定，好好说话就可以规避法律风险了？🤨,0
这，这么胆大包天的么，😱,0
这爱的很民主自由🤗,1
这案件这么受关注，还能判成这样，背后运作了多少啊🍉,1
这边建议割法官让他试试😉,1
这边自己国家暴雨灾害，那边跑去别国捐巨款，能有群众缘就怪了🙀,0
这波果断先站队小男孩🤟,0
这波营销操作挺牛🤔,0
这不得好好宣传一下，中奖率高达30%，🤙🤙🤙,0
这不还是忽悠北方人的😛,0
这不巧了么，我的5和6加起来就是11😛,0
这不是霉国立国的根本吗！🤗🤗🤗,0
这不是意外，这算是谋杀吧😢😢😢😢,0
这不是诈骗么？🤬,0
这不是正常操作？上面一边喊为基层减负，控制文山会海；一边要求所有工作必须留痕迹，提供纸质佐证材料，你不在指定地方制作材料，材料基本不过关，问责的又是基层😛,1
这才是日本的真正素质，有小礼而无大德🍉,1
这才是头等大事👀,0
这才是真行业冥灯😏,0
这次的台风太可怕了😓,0
这次回应很快🫣,0
这次如果不把这个红黄蓝团灭，老百姓就别指望政府能给百姓办啥事了👍👍👍顶起来👍,0
这次应该不会打脸，群众的眼光是雪亮的，上次真是把大家当傻子了😌,1
这次有网了？回应这么快😂,1
这到底有啥关系...改一下不就好了么非得上个新闻...🐶,0
这地铁公司的回应是不是有点问题呀😒😠,0
这都二刷了😂,0
这都快赶上去医院化验了😌，南京，最扶你👍,1
这都能随随便便改来改去，没根的人生就是悲摧😛,1
这都什么校友啊😌👎,1
这都是我三天的伙食费了😏,0
这都是我现在会做的事啊😂,0
这都死了，😓,0
这都有的喷👋,1
这段时间没了你又开始了😄,0
这对中国足球来说是小场面😏,1
这法律的弹性可真大😂,1
这哥们的意识形态，仍然处在网络不发达的年代😌，知识的获取，早就不是某大学某专业的狭隘途径了，前提基础知识差不多，网购书籍查阅资料都能搞起来🥰,1
这个“又”字感觉是被竞争对手锁定了😊,1
这个tag就正常多了，刚才看到一个“美男子家藏头骨”的，还在想什么美男子🤦,1
这个部门牛逼，这音乐会带坏年轻人，年轻人要自己创作音乐😂😂,0
这个才是该热搜的话题😊😊,0
这个词用的😏拭目以待，你在期待什么啊😌,1
这个道理你不懂吗😓我现在真明白了网民的造谣能力了,0
这个地方不会来第二次的😌,1
这个点感觉像个练过的😂,0
这个建议早在2017年已经出台，当时的用词是“2.5天小长假”，为了鼓励消费，6年过去了，落实得怎么样？呵呵，😊,1
这个就也能判断！😊,0
这个可能是精神问题🤔️🤔️🤔️,1
这个妈妈为什么会这么想🤔️也不至于动手打人吧🫢,0
这个女人的儿子以后讨不到老婆了，当妈的这么变态，谁敢要她那儿子🍉,0
这个时候没小仙男来说你打拳打魔怔了😆,1
这个视频看一次吐一次😓,1
这个是绝对不可能给的👋👋这工作谁爱干谁干,0
这个踢足球⚽️，你能接受吗？高铁，如果不小心踢坏东西怎么办😌，确实就是现在的孩子没有我们以前懂事，条件好了呗，我以前小时候我爸妈一个眼神，我就不敢乱来了😂,1
这个消息真让我开心，让成都变得更加国际化了呢🤗,0
这个小区的房价可以涨了！😌,0
这个新闻里的事情政府是支持的🍉,0
这个以前还去过😏,0
这个原博主就是又蠢又坏那种🧎,0
这个忠告的背后可能就是一个惨痛的教训😏,1
这公关有点耳熟😏,0
这姑娘👍👍,0
这哈坐个飞机不仅要坐地铁还要坐高铁😛😛,0
这还是人😱,0
这还是在加油站😵,0
这还需要讨论吗😂,1
这孩子怎么才能养出来😂😂😂,1
这和前段时间指🐭为🦆有一拼😏,0
这和团不团结有啥关系😱,0
这猴不是迎合大众审美，苗条嘛😛😛😛,1
这回估计又可以收一比😏,0
这回没人关心偷拍了嘛🤔️,0
这婚礼致辞看得我鼻头一酸🥺🥺,0
这婚礼致辞看得我鼻头一酸🥺🥺，只有当母亲后才懂母亲的伟大🍃,0
这婚姻还叫没有出轨，那什么样的婚姻才叫出轨？非得来个重婚证是吗？😓,0
这几天大雨下人好无聊😖,0
这家人怎么教育的?！能让孩子在家里玩打火机😱,0
这家长怕不是要被判拘留三天了😏,0
这简直就是尚方宝剑啊😒,0
这叫暴露？？？？😱,1
这叫没事吗😏,0
这届网友咋这么较真呢！！😌,0
这经济战打的防不胜防啊🤗,0
这就好比你让人们不要赌不要毒一样，您能解决好不？多简单啊，教育啊，道理大家都懂，是不是？😏居然还有人觉得全面素质是靠自觉能提升的,1
这就是爆剧效应😽,0
这就是爆剧效应😽！,0
这就是老张薇😁,0
这就是男宝吗😢,1
这就是生育的意义吧😊,0
这就是为什么这么多人想挤进国企，因为你就算有小三四五六七，公司都会保你😏,0
这就是我们的牧民👍👍👍,0
这就是真实水平！🍉,0
这就是中国😁,1
这就有点儿尴尬了😌😌,0
这两个字不能深刻理解😖,0
这两年的作品质量都不太行😓,0
这两人就不合适😌,0
这两天花了多少钱公关🧎🧎,0
这两样夏天少不了的🐱简直太爽了,0
这妈高低得进去几天😓,0
这么大台风都干不过一个恒大😌,1
这么大只狗怎么不说话了🤗🤗,0
这么多疯子呢🐱🐱🐱,0
这么多烂尾房，刷点白漆就能改成白房子，发现一个送进去一个，管住管饭管送终😁🤓,1
这么多年了，还食品安全那套话术😁，难道是这几年国外大火经常烧，又准备重启煤电，PM2.5这套话术不太好说了？,0
这么多人给他点赞是让大家都知道他是法盲吗😂,1
这么多天还等后续😌😌,0
这么多选好友删除提醒？我喜欢默默删除😌,0
这么恶劣的事情热度这么低🧎在头条看到的是小男孩母亲有精神问题,0
这么恶劣的事情热度这么低🧎在头条看到的是小男孩母亲有精神问题，父亲是文盲，小孩现在已经出现精神问题了，这个和解很有可能是被逼的,0
这么恐怖的行为，孩子得有多害怕😖,0
这么热的天还不让开空调是真不怕中暑啊，建议步行过去😒,0
这么容易中暑你坐什么地铁啊别出门😢,1
这么骚气🙇还喜欢丝袜,0
这么喜欢倒打一耙你是属🐷八戒的,0
这么喜欢倒打一耙你是属🐷八戒的？,0
这么小都下得了手😢,0
这么一说我也要去改一下，反正不喜欢喝酸奶，😂😂😂,0
这么有钱🙀🙀🙀,0
这美院客座教授😱桁架,0
这美院客座教授😱桁架，这不是网架吗,0
这明明是虐待罪到你口中怎么是故意杀人了啊🙇,1
这脑子还生什么孩子🤔🤔,1
这闹的出人命了😓,0
这你的问教育部咋回事，😆,0
这女的还要跟他生😓,1
这女的是谁呀？有没有课代表科普一下😌,0
这钱肯定是景区出的😌,0
这让人看不懂:，“未达到法定退休年龄，不能办理从业资格”，只有退休了才能开网约车？到底是“55岁以上”还是“55岁以下”？🤔,0
这人还怪好的，吃饱喝足还送回家😏,1
这人是鬼变的，从阴间里来到阳间套钱用😏,1
这人太好了❤,0
这啥评判标准😓,1
这社会越来越重男轻女了，面对同样的问题，男的的依法追究，女的就道德解释！😏,1
这事儿没多久，就来了疫情，但一直没有调查结果公布；同时还有“软肋”但主角们也没公布，他们可能是忘了🤔,1
这事没热度，性别互换，服务器瘫痪，😏😏😏😏,1
这是2023年吗😳,1
这是病毒干的事吗？😂,0
这是乘务员应该做的事，但是很多乘务员做不到，给这位尽职尽责的乘务员点赞👍,0
这是大学生的期末考试吧😂,0
这是个以前的视频吧🤗，山竹那时候的视频都放出来,0
这是假新闻😛,0
这是恋子情节吧😒这儿子千万她自己留着,0
这是没脑子吧🤔,0
这是人祸，祸害了几十家庭😢😢😢,0
这是什么部😌,0
这是什么虎狼之词😏,0
这是什么医学奇迹😌,0
这是什么智商😓😓,1
这是西游记的那个外景地吧，必须用栏杆拦上~😁😂😂,0
这是小时候做的吗，这都是我现在会做的事啊😂,0
这是新闻😌😌😌多少年前早就那么干了,0
这是新闻吗？没得报可以不报😏😏😏,0
这是要干什么啊😵,1
这是因为舆论太大扛不住了吗😌,0
这是有区别的😏,0
这是真的有实力，还是拿到密码了了😂,0
这是真急了😌,1
这是资本主义的糖衣炮弹，我是不会上当的,0
这是自然灾害也预警了，视频里是河道🤗,0
这谁能看出来😱,1
这算是谋杀吧😢😢😢😢,0
这台风，声东击西😱,0
这特么拍的什么玩意？？？？😱,1
这玩意不能生吃，还在锅里偷吃，哈哈哈哈😌,0
这玩意儿就是一个相互博弈的过程，你不想单休那你就用脚投票啊，都希望别人帮你争取来么？死道友不死贫道？👎,0
这玩意儿能干净卫生才见了鬼🍉,1
这维稳做的相当到位😊,0
这位网友！请注意你的言辞，虽然你说的很对😁！,0
这位又唱的哪出戏？🤔🤔🤔,0
这下简历上可以写上因为做黑客被抓了🤓国际犯罪份子雏形有了😢,0
这下遭了吧🍉🍉🍉,0
这小孩怎么能这样😂😂😂,0
这小兔崽子肯定要来尿😂😂😂,0
这些🤭,0
这些不利于和谐的新闻发它做什么?你与何居心?😏,1
这些大学生再也回不去了了😏,0
这些都属于理想，理想是美好的😛,0
这些年舆论对于中高考的监督已经越来越到位了，像成绩被偷的这种情况已经很少见了，倒是利用舆论对教育局反咬一口的考生和家长屡见不鲜，好在网友们已经身经百战，不会再轻易被带节奏了👋,1
这些人能不能禁止喝水，你都放生了它们，然后你又把它们喝回去？那积的德不就没了吗😏,1
这些调查一般没有后续😷,0
这些鲜花一样的女孩子们🕯🕯,0
这心理承受能力不行啊😏,0
这新闻就看的很搞笑😌😌,0
这烟，看起来像烟花爆竹之类的玩意炸了，不会又是瞎堆放吧🤔,0
这样的不跑留着过年嘛？😛😛😛😛,0
这样的高温天气下雪糕和火锅简直是绝配😍,0
这样的工程一定要追责，孩子们好无辜呀！花一样的年龄😢😢😢,0
这样的人能教出什么样的孩子，可想而知😊,1
这样好了，你去替他坐牢🙋,0
这样就不用付她某些费用了🐱,0
这样以后能不能戒烟😌,0
这样做声誉不是更差？😂想不懂这学校,1
这也标志着又到了蘑菇上市的季节~🐶👏😂,0
这也敢😂😂😂,1
这也能扯上🤔️果然三十万里没有你我是第一个不接受😆😆,1
这也能拿出来说事😌有得吃有得手机看你看有多少个孩子会闹🍉,0
这也太爱火锅了，高温也不怕😂,0
这也太没底气了，蛙蛙看到岂不是会伤心😏你直接说口头支持好了,0
